compound,rmsc,reuc,rpcc,rscc
C104905,0.9664279758835539,0.9672502362435776,0.9816640767395576,0.9973972312768882
C104927,0.8626190472690088,0.8753085686209956,0.9211309135907835,0.9973818563724883
C104938,0.9590766282105607,0.960291149629568,0.977095307904891,0.9973949389339319
C10494878,0.9050062166304212,0.9112748985216851,0.9485276562389129,0.9952037238066794
C104949,0.9238006629754543,0.9278942563561245,0.9549988467147541,0.9940394650213008
C10496181,0.9310119497517328,0.9343866324231787,0.9632077434865497,0.9892699786072972
C104961,0.7290352717101644,0.7737969130953232,0.8304815573886869,0.9817607580863403
C104968583,0.9426580139397277,0.9450112503852961,0.9654710084663866,0.990812049986004
C10498358,0.9160685521537041,0.9210048633449597,0.9545385394044101,0.9969548184543068
C105055,0.948177123965702,0.95010769718992,0.9715923573147793,0.9926245370816216
C105088,0.8842928697325306,0.8934450225180458,0.9361100076063934,0.9884214978863978
C105146,0.9599690974243491,0.9611320636314519,0.9783809445811833,0.9936050305264762
C10516719,0.8728725566645116,0.8838239700037536,0.9244040617900187,0.9750119825740714
C105184381,0.7140517345208379,0.763377215170546,0.8245263483422463,0.9820986320136607
C10519069,0.9812797610468721,0.9815385548552579,0.9897684890629829,0.9976202321233784
C10519207,0.9618771871846179,0.9629335621843983,0.9791473186009505,0.9954376181067174
C10522266,0.9372187557551753,0.9400273665450442,0.9662661035157872,0.9808385534800705
C10526075,0.7816541293595926,0.8118359933737401,0.8702535855901772,0.9861921863986777
C105306,0.9238857640961108,0.9279704938825177,0.9584866557743281,0.9898787246591647
C105317,0.899863749480908,0.9068016224519058,0.9431036849557992,0.9746570070375957
C105340,0.9433523944059939,0.9456502608689287,0.9685761315858193,0.972745758088214
C105351,0.8689958277044847,0.8805909155931598,0.9263515614038247,0.9932810472419374
C105362,0.8935026765818969,0.9013112900887886,0.9412697000668608,0.9964020702095838
C105373,0.9618672917900201,0.9629242067738585,0.9798723021035003,0.9966912940055839
C10538495,0.8729650258967389,0.8839012878722748,0.9249729193246853,0.9781384041171115
