compound,rmsc,reuc,rpcc,rscc
C1020311,0.9570519127595576,0.9583873959514051,0.9767150987512722,0.9924849008887208
C10203288,0.9861571990821243,0.9862992761450827,0.9926638331940788,0.9925879407209665
C10203302,0.9795633775437506,0.9798713676233567,0.9891695474825768,0.9899448919629161
C10203324,0.996992986794062,0.9969997514362576,0.9984243858056498,0.9954881673134939
C10203335,0.9791952449888188,0.979514334402704,0.9890288981412947,0.9905654650805064
C10203584,0.9752297646645992,0.975680617950338,0.9867246822985632,0.998235466620601
C102045,0.9953960309263982,0.9954118675490177,0.9975284795325585,0.9975888707733109
C102067,0.977263937827642,0.977644415699319,0.9872788668174889,0.9941082349352689
C102082893,0.9852507184687129,0.985411891734472,0.991908628928028,0.9962686020773666
C102114,0.9812030203303526,0.9814639237928132,0.9893429500764755,0.9982951347995085
C102169,0.9988851086971505,0.9988860400687423,0.9994120973262722,0.9964030013860853
C102181,0.9729485313780021,0.973485249215951,0.9848574675649435,0.9891520414499072
C102192,0.9760263475912737,0.9764489449248593,0.9866718877062468,0.997414111989244
C102205,0.997664154245172,0.9976682384256166,0.9987369724672747,0.991390228529824
C102227,0.9591690558269919,0.960378187819453,0.9768312668721927,0.991492231140116
C1022464,0.9896600450957237,0.9897395456533172,0.9941953274245938,0.9985884338510573
C102250,0.9806149338255,0.980892283908478,0.9896562668721237,0.9971035457027796
C102272,0.9899735804004745,0.9900483521062711,0.9943569023528769,0.9982623339667329
C10229104,0.9657683135769809,0.9666227461031454,0.9811556185199704,0.9938373613118459
C102294,0.9913188560021268,0.991374971535291,0.9951670764775997,0.9883052046208836
C10230690,0.9859933647168075,0.9861388050817244,0.9921454294910975,0.9966490006059202
C10232936,0.9848853514605566,0.9850545577671028,0.9915023953347456,0.9939455370415266
C102454,0.9864947519501599,0.9866300221518296,0.9927187270121596,0.9963665725247848
C102465,0.9891865168351044,0.9892734316906918,0.9940481623911612,0.9942994605546513
C102476,0.989172610979805,0.9892597485175462,0.9938500756068578,0.9976990902199487
C102487,0.9902359741079584,0.9903068988358489,0.994630483317577,0.9941456144584542
C102512,0.9751187520762268,0.9755736142397503,0.9852239648147016,0.9961906316899033
C102534,0.9210320081071811,0.9254188740058168,0.9564752982020107,0.9958094771659408
C10258545,0.9496805020076061,0.95150289044609,0.9723998391690105,0.968828548297708
C102625,0.9749322334983026,0.9753938703323684,0.9866539785509901,0.9974076381579265
C10264558,0.9974080607796605,0.9974130885300213,0.9986193945213334,0.997132595599226
C10268696,0.9954934187650483,0.9955085937165473,0.99747995685071,0.9880533545399257
C1026922,0.9791207013678758,0.9794420618076322,0.9876858109352475,0.9933587808070468
C102692,0.9986140019028131,0.9986154409835868,0.9992647239860133,0.9965844968667875
C102703333,0.9840281947735158,0.9842170033166185,0.9914713747955701,0.9913326623366646
C102705,0.9791513623368719,0.9794717877096285,0.988212986977316,0.9942616748361635
C102761,0.9739786050247455,0.9744756450497541,0.9859726264772989,0.995452797220485
C102772,0.9764270047906658,0.9768357290976237,0.9862053691939343,0.9953047534593112
C102794,0.9712809294451148,0.9718850356853869,0.9843905013028267,0.9944279820224852
C102829,0.9898089171367407,0.9898861544284421,0.9946633514056534,0.9970784592082862
C1028337,0.9716609477910734,0.9722493550180379,0.9841176014524683,0.9973117895563587
C102852,0.9624430014692729,0.9634687228516662,0.9800595883892526,0.9564591784962304
C10289686,0.9845641156385663,0.9847405440274078,0.9919032300867894,0.9916205052934666
C102976,0.9806757068637799,0.9809513344316129,0.9892317143560204,0.9986776426208289
C103059,0.9840642250066532,0.984252188237473,0.9911359575610207,0.997969095994367
C103082,0.9924494194384234,0.9924919104105694,0.9960047707149006,0.9968154087789896
C103093,0.9934807252799792,0.9935124286853318,0.9965302037995253,0.9949858015256304
C103140121,0.9832736914293503,0.983480631182402,0.9902941690291509,0.9954957716717745
C10315987,0.9818684515735591,0.9821113424393163,0.9903073077262977,0.9957534926613172
C103162,0.9927643429048758,0.9928033735118348,0.9960368527527161,0.9796391653585852
C103195,0.9876249956139957,0.9877386779609536,0.993163930402231,0.9923644553629207
C103231,0.988702162041016,0.9887969994237006,0.9940384221676255,0.9935125262912156
